Title,Price,KM,Fuel Type,Transmission,Location,Seats,Engine,Link
2002 KIA Visto 1.0 Hatchback Automatic,49000000.0,146000.0,Pertamax,N/A,Yogyakarta,5.0,N/A,https://www.mobil123.com/dijual/kia-visto-yogyakarta-yogyakarta/14907340
2002 Daihatsu Ceria 0.8 KX Hatchback,45000000.0,47500.0,Pertamax,N/A,Medan,4.0,N/A,https://www.mobil123.com/dijual/daihatsu-ceria-kx-sumatera-utara-medan/14905588
1988 Mercedes-Benz 200E 2.0 W124 L4 2.0 Manual Sedan,50000000.0,97500.0,Premium,N/A,Jakarta Selatan,4.0,N/A,https://www.mobil123.com/dijual/mercedes-benz-200e-w124-l4-2-0-manual-dki-jakarta-ampera/13596489
2000 KIA Carnival 2.5 GS MPV Plat DK siti mobil bekas bisa tukar tambah sekot kediri jatim,45000000.0,207500.0,Pertamax,N/A,Kediri,8.0,N/A,https://www.mobil123.com/dijual/kia-carnival-gs-jawa-timur-kediri/14625169
2001 Daihatsu Taruna 1.5 CL SUV Plat AG jumilan bisa tukar tambah sekoto kediri jatim,50000000.0,252500.0,Pertamax,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/daihatsu-taruna-cl-jawa-timur-kediri/14881750
1995 Daihatsu Feroza 1.6 Jeep,45000000.0,297500.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/daihatsu-feroza-jawa-barat-bandung/14547107
1995 Suzuki Katana 1.0 GX Mt 4x2 Istimewa Orisinil Mobil Bekas Malang,50000000.0,1234.0,Pertamax,N/A,Malang,5.0,N/A,https://www.mobil123.com/dijual/suzuki-katana-gx-jawa-timur-pakis/14746572
1991 Honda Civic 1.5 Sedan,44000000.0,216000.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/honda-civic-jawa-barat-bandung/14800971
2004 Honda Civic 1.7 VTi-S Sedan,50000000.0,167500.0,Pertamax,N/A,Malang,5.0,N/A,https://www.mobil123.com/dijual/honda-civic-vti-s-jawa-timur-malang/14845234
2000 Toyota Corolla 1.8 XLi Sedan,48000000.0,197500.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/toyota-corolla-xli-jawa-barat-antapani/13401942
2007 Hyundai Avega 1.5 GL Sedan,46000000.0,197500.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/hyundai-avega-gl-jawa-barat-ngamprah/13043537
2001 Hyundai Atoz 1.0 GLS Hatchback plat ag fauzi mobil bekas bisa tukar tambah sekoto kediri,50000000.0,267500.0,Pertamax,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/hyundai-atoz-gls-jawa-timur-pare/14814849
2003 Chevrolet Optra LS Sedan,49000000.0,247500.0,Pertamax,N/A,Tangerang,5.0,N/A,https://www.mobil123.com/dijual/chevrolet-optra-ls-banten-cisauk/14595106
1993 Isuzu Panther 2.3 2.3 Manual SUV plat ag jumilan mobil bekas bisa tukar tambah sekoto kediri,40000000.0,297500.0,Solar,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/isuzu-panther-2-3-manual-jawa-timur-pare/14789708
2001 Suzuki Baleno 1.5 Sedan Termurah,43000000.0,197500.0,Pertamax,N/A,Jakarta Selatan,5.0,N/A,https://www.mobil123.com/dijual/suzuki-baleno-dki-jakarta-cilandak/14751850
1995 Isuzu Panther 2.2 2.3 Manual SUV PPL 1995 plat ag duro bisa tukar tambah sekoto kediri,44000000.0,297500.0,Solar,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/isuzu-panther-2-3-manual-jawa-timur-pare/14748959
1994 Suzuki Katana 1.0 GX Mt 4x2 Orisinil Mobil Bekas Malang,40000000.0,1234.0,Pertamax,N/A,Malang,5.0,N/A,https://www.mobil123.com/dijual/suzuki-katana-gx-jawa-timur-malang-kota/14229632
1996 Suzuki Katana 1.0 GX Wagon plat S fauzi mobil bekas bisa tukar tambah sekoto kediri jatim,50000000.0,297500.0,Pertamax,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/suzuki-katana-gx-jawa-timur-kediri/14739673
2005 Daihatsu Zebra 1.3 ZLX Van Espass plat n jadi mobil bekas bisa tukar tambah sekoto,42000000.0,297500.0,Pertamax,N/A,Kediri,9.0,N/A,https://www.mobil123.com/dijual/daihatsu-zebra-zlx-jawa-timur-pare/14720745
1994 Daihatsu Feroza 1.6 Jeep Plat AG fauzi mobil bekas bisa tukar tambah sekoto kediri jatim,48000000.0,297500.0,Pertamax,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/daihatsu-feroza-jawa-timur-kediri/14623105
2002 Hyundai Matrix 1.6 Hatchback Plat AG huda mobil bekas bisa tukar tambah sekoto kediri jatim,45000000.0,222500.0,Petrol - Leaded,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/hyundai-matrix-jawa-timur-kediri/14621609
1993 Isuzu Panther 2.3 2.3 Manual SUV PPL Plat AG antoni mobil bekas bisa tukar tambah sekoto kediri,48000000.0,297500.0,Solar,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/isuzu-panther-2-3-manual-jawa-timur-kediri/14591397
1994 Isuzu Panther 2.3 2.3 Manual MPV Minivans PPL rianto bisa tukar tambah sekoto kediri jatim,50000000.0,297500.0,Solar,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/isuzu-panther-2-3-manual-jawa-timur-kediri/14496452
2007 Daihatsu Zebra 1.3 STD Pick-up Espass Plat AG duro bisa tukar tambah Sekoto Kediri Jatim,45000000.0,172500.0,Pertamax,N/A,Kediri,3.0,N/A,https://www.mobil123.com/dijual/daihatsu-zebra-std-jawa-timur-pare/14281660
2001 Daihatsu Espass 1.3 Pick Up Plat AG paing bisa tukar tambah Sekoto Kediri Jatim,40000000.0,232500.0,Pertamax,N/A,Kediri,2.0,N/A,https://www.mobil123.com/dijual/daihatsu-espass-jawa-timur-pare/14184569
2002 Suzuki Carry 1.0 Personal Van Van Plat AG suraji bisa tukar tambah sekoto kediri jatim,42000000.0,297500.0,Pertamax,N/A,Kediri,9.0,N/A,https://www.mobil123.com/dijual/suzuki-carry-personal-van-jawa-timur-kediri/14165203
2000 Hyundai Atoz 1.0 GLS Hatchback Plat AG rahmad bisa tukar tambah Sekoto Kediri Jatim,47000000.0,242500.0,Pertamax,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/hyundai-atoz-gls-jawa-timur-pare/14142800
2001 KIA Visto 1.0 Hatchback Plat N didik bisa tukar tambah Sekoto Kediri Jatim,45000000.0,207500.0,Pertamax,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/kia-visto-jawa-timur-pare/14089059
2004 Mitsubishi Colt T120SS 1.3 Standard Single Cab Pick-up box Plat AG gtr bisa tukar tambah Sekoto,42000000.0,297500.0,Petrol - Leaded,N/A,Kediri,3.0,N/A,https://www.mobil123.com/dijual/mitsubishi-colt-t120ss-standard-single-cab-jawa-timur-pare/14022391
1994 Daihatsu Feroza 1.6 Jeep Plat W duro bisa tukar tambah Sekoto Kediri Jatim,42000000.0,297500.0,Pertamax,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/daihatsu-feroza-jawa-timur-pare/14021239
2003 Hyundai Atoz 1.0 GLS Hatchback  Plat N ndarik bisa tukar tambah Sekoto Kediri Jatim,50000000.0,202500.0,Pertamax,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/hyundai-atoz-gls-jawa-timur-pare/13924419
2004 Suzuki Carry 1.0 Single Cab Pick-up Plat W duro bisa tukar tambah Sekoto Kediri Jatim,48000000.0,202500.0,Pertamax,N/A,Kediri,3.0,N/A,https://www.mobil123.com/dijual/suzuki-carry-single-cab-jawa-timur-pare/13919249
1980 Toyota Corona 1.8 1.8 Manual Sedan Plat L om apien bisa tukar tambah Sekoto Kediri Jatim,45000000.0,297500.0,Premium,N/A,Kediri,4.0,N/A,https://www.mobil123.com/dijual/toyota-corona-1-8-manual-jawa-timur-pare/13816099
1995 Suzuki Katana 1.0 GX Wagon Plat AG hendro bisa tukar tambah Sekoto Kediri Jatim,48000000.0,292500.0,Pertamax,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/suzuki-katana-gx-jawa-timur-pare/13803947
1995 Toyota Kijang 1.8 MPV Minivans Plat S turmudi bisa tukar tambah sekoto kediri jatim,44000000.0,292500.0,Pertamax,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/toyota-kijang-jawa-timur-pare/12641943
1995 Daihatsu Feroza 1.6 Jeep Plat AG nduro bisa tukar tambah sekoto kediri jatim,45000000.0,252500.0,Pertamax,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/daihatsu-feroza-jawa-timur-kediri/11783130
1987 Mitsubishi JETSTAR NaN Pick Up 1988 Plat AG miftah bisa tukar tambah sekoto kediri jatim,47000000.0,297500.0,Premium,N/A,Kediri,2.0,N/A,https://www.mobil123.com/dijual/mitsubishi-jetstar-jawa-timur-kediri/11582799
1995 Toyota Kijang 1.5 MPV Minivans Plat S takim bisa tukar tambah sekoto kediri jatim,48000000.0,297500.0,Pertamax,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/toyota-kijang-jawa-timur-kediri/9714934
2003 KIA Visto 999 Hatchback,47000000.0,107500.0,Pertamax,N/A,Sleman,5.0,N/A,https://www.mobil123.com/dijual/kia-visto-yogyakarta-sleman/14987212
2000 Toyota Soluna GLi Sedan,43000000.0,47500.0,Pertamax,N/A,Tangerang,5.0,N/A,https://www.mobil123.com/dijual/toyota-soluna-gli-banten-batu-ceper/14977057
2005 Ford Escape XLT 4x2 SUV,50000000.0,147500.0,Pertamax,N/A,Pandeglang,5.0,N/A,https://www.mobil123.com/dijual/ford-escape-xlt-4x2-banten-kaduhejo/14974315
2004 Hyundai Trajet GL8 MPV ,47000000.0,147500.0,Pertamax,N/A,Bogor,8.0,N/A,https://www.mobil123.com/dijual/hyundai-trajet-gl8-jawa-barat-cibinong/14739450
2000 Toyota Soluna 1.5 GLi Sedan,48500000.0,60000.0,Pertamax,N/A,Cimahi,5.0,N/A,https://www.mobil123.com/dijual/toyota-soluna-gli-jawa-barat-cimahi-utara/14951533
2007 Toyota Limo 1.5 Sedan,48000000.0,222500.0,Pertamax,N/A,Serang,5.0,N/A,https://www.mobil123.com/dijual/toyota-limo-banten-serang/14936991
2005 Hyundai Atoz GLS Hatchback,47500000.0,142500.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/hyundai-atoz-gls-jawa-barat-cimahi/14926731
dijual mobil tahun 1995 Suzuki Escudo 1.6 JLX SUV,45000000.0,15000.0,Pertamax,N/A,Medan,5.0,N/A,https://www.mobil123.com/dijual/suzuki-escudo-jlx-sumatera-utara-medan-tungtungan/14850665
2000 Toyota Kijang SX MPV,45000000.0,142500.0,Pertamax,N/A,Bekasi,9.0,N/A,https://www.mobil123.com/dijual/toyota-kijang-sx-jawa-barat-bekasi-timur/14921736
1998 Toyota Corolla 1.6  Sedan dijual cepat,45000000.0,100000.0,Pertamax,N/A,Sukabumi,5.0,N/A,https://www.mobil123.com/dijual/toyota-corolla-jawa-barat-sukaraja/14886124
1999 Toyota Corolla 1.8 SEG Sedan,45000000.0,300000.0,Pertamax,N/A,Jakarta Barat,5.0,N/A,https://www.mobil123.com/dijual/toyota-corolla-seg-dki-jakarta-tambora/14880546
2003 Mitsubishi Kuda Diamond MPV,40000000.0,217500.0,Pertamax,N/A,Tangerang,8.0,N/A,https://www.mobil123.com/dijual/mitsubishi-kuda-diamond-banten-panongan/14865173
2002 Hyundai Trajet GLS MPV,49000000.0,152500.0,Pertamax,N/A,Tangerang,7.0,N/A,https://www.mobil123.com/dijual/hyundai-trajet-gls-banten-ciledug/14865172
1999 Toyota Corolla 1.8 XLi Sedan,46500000.0,240000.0,Pertamax,N/A,Bekasi,5.0,N/A,https://www.mobil123.com/dijual/toyota-corolla-xli-jawa-barat-babelan/14806354
1988 Toyota Corolla liftback gen 1,45000000.0,200000.0,Pertamax,N/A,Jakarta Timur,5.0,N/A,https://www.mobil123.com/dijual/toyota-corolla-dki-jakarta-cipinang/14841610
1998 Toyota Kijang LSX MPV,47000000.0,67500.0,Pertamax,N/A,Cilacap,8.0,N/A,https://www.mobil123.com/dijual/toyota-kijang-lsx-jawa-tengah-adipala/14771670
2000 KIA Shuma 1.8 Sedan,40000000.0,17500.0,Pertamax,N/A,Bekasi,5.0,N/A,https://www.mobil123.com/dijual/kia-shuma-jawa-barat-bekasi-utara/14792921
1991 Honda Accord 2.0 Sedan,40000000.0,92500.0,Pertamax,N/A,Madiun,5.0,N/A,https://www.mobil123.com/dijual/honda-accord-jawa-timur-geger/14793862
1995 Toyota Kijang 1.5 MPV Minivans,40000000.0,162500.0,Pertamax,N/A,Bandar Lampung,7.0,N/A,https://www.mobil123.com/dijual/toyota-kijang-lampung-tanjung-senang/14785915
1995 Toyota Kijang 1.5 MPV Minivans,40000000.0,162500.0,Pertamax,N/A,Bandar Lampung,7.0,N/A,https://www.mobil123.com/dijual/toyota-kijang-lampung-tanjung-senang/14784917
"1991 Honda Grand Civic 1,5 M/T Sedan",44000000.0,216000.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/honda-civic-jawa-barat-cimareme-padalarang/14763419
"1991 Honda Gand Civic 1,5 Manual Sedan",44000000.0,216000.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/honda-civic-jawa-barat-bandung/14764392
"1991 Honda Civic 1,5 Sedan Manual",44000000.0,216000.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/honda-civic-jawa-barat-cimahi/14395309
2001 Mitsubishi Kuda GLS MPV,40000000.0,262500.0,Solar,N/A,Grobogan,7.0,N/A,https://www.mobil123.com/dijual/mitsubishi-kuda-gls-jawa-tengah-pulokulon/14725899
2004 Toyota Vios E Sedan,45000000.0,297500.0,Pertamax,N/A,Surabaya,5.0,N/A,https://www.mobil123.com/dijual/toyota-vios-e-jawa-timur-rungkut/14725166
2001 Peugeot 206 XR Hatchback,40000000.0,177500.0,Pertamax,N/A,Jakarta Timur,5.0,N/A,https://www.mobil123.com/dijual/peugeot-206-xr-dki-jakarta-rawamangun/14717153
1996 Toyota Kijang 1.5 MPV Minivans,45000000.0,42500.0,Pertamax,N/A,Sukabumi,7.0,N/A,https://www.mobil123.com/dijual/toyota-kijang-jawa-barat-cikole/14706940
1995 Toyota Starlet 1.3 Hatchback,45000000.0,127500.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/toyota-starlet-jawa-barat-katapang/14706799
1988 Honda Civic 1.5 Sedan,40000000.0,122500.0,Pertamax,N/A,Jakarta Timur,5.0,N/A,https://www.mobil123.com/dijual/honda-civic-dki-jakarta-cilangkap/14705982
1991 BMW 520i 2.0 2.0  Sedan,40000000.0,200000.0,Pertamax,N/A,Jakarta Barat,5.0,N/A,https://www.mobil123.com/dijual/bmw-520i-2-0-dki-jakarta-kebon-jeruk/14697858
1995 Honda Civic 1.6 Sedan,49000000.0,142500.0,Pertamax,N/A,Jakarta Timur,5.0,N/A,https://www.mobil123.com/dijual/honda-civic-dki-jakarta-matraman/14676383
1992 BMW 318i 1.8 Manual Sedan,45000000.0,157500.0,Pertamax,N/A,Jakarta Selatan,4.0,N/A,https://www.mobil123.com/dijual/bmw-318i-1-8-manual-dki-jakarta-pasar-minggu/14676118
Rare 1986 Mazda 323 Super Deluxe Hatchback,42000000.0,30000.0,Pertamax,N/A,Pontianak,5.0,N/A,https://www.mobil123.com/dijual/mazda-323-kalimantan-barat-pontianak-kota/14664551
Toyota Great Corolla 1995 Manual 1.6,45000000.0,160000.0,Pertamax,N/A,Bogor,5.0,N/A,https://www.mobil123.com/dijual/toyota-corolla-jawa-barat-bogor-kota/14666205
1996 Isuzu Panther 2.2 2.2 Manual MPV Minivans Mt Harga Nego Mobil Bekas Malang,50000000.0,1234.0,Solar,N/A,Malang,7.0,N/A,https://www.mobil123.com/dijual/isuzu-panther-2-2-manual-jawa-timur-kepanjen/14166417
2013 Mitsubishi Colt T120SS Chassis Single Cab Pick-up,44000000.0,92500.0,Pertamax,N/A,Jakarta Barat,3.0,N/A,https://www.mobil123.com/dijual/mitsubishi-colt-t120ss-chassis-single-cab-dki-jakarta-kalideres/14649413
1990 Volvo 740 2.3 Sedan,44500000.0,250000.0,Pertamax,N/A,Tangerang,5.0,N/A,https://www.mobil123.com/dijual/volvo-740-banten-ciputat/14644582
2000 Toyota Soluna GLi Sedan,48500000.0,87500.0,Pertamax,N/A,Depok,5.0,N/A,https://www.mobil123.com/dijual/toyota-soluna-gli-jawa-barat-cilodong/14624105
2001 Toyota Soluna GLi Sedan,40000000.0,202500.0,Pertamax,N/A,Karawang,5.0,N/A,https://www.mobil123.com/dijual/toyota-soluna-gli-jawa-barat-karawang-timur/14624107
1992 Mitsubishi Eterna 2.0 Manual Sedan,45000000.0,87500.0,Pertamax,N/A,Jakarta Pusat,5.0,N/A,https://www.mobil123.com/dijual/mitsubishi-eterna-2-0-manual-dki-jakarta-cempaka-putih/14605022
1994 Toyota Starlet Hatchback,49000000.0,272500.0,Pertamax,N/A,Semarang,5.0,N/A,https://www.mobil123.com/dijual/toyota-starlet-jawa-tengah-semarang-barat/14556811
1994 Suzuki Katana 1.0 GX Wagon,45000000.0,100000.0,Pertamax,N/A,Lumajang,5.0,N/A,https://www.mobil123.com/dijual/suzuki-katana-gx-jawa-timur-lumajang/14561790
2001 KIA Visto 999 Hatchback,45000000.0,92500.0,Pertamax,N/A,Semarang,5.0,N/A,https://www.mobil123.com/dijual/kia-visto-jawa-tengah-banyu-manik/14554738
2002 Toyota Soluna GLi Sedan,42500000.0,177500.0,Pertamax,N/A,Bekasi,5.0,N/A,https://www.mobil123.com/dijual/toyota-soluna-gli-jawa-barat-bekasi/14551766
2003 Honda CR-V 2.0 SUV,50000000.0,162500.0,Pertamax,N/A,Bogor,8.0,N/A,https://www.mobil123.com/dijual/honda-cr-v-jawa-barat-cibinong/14546064
2004 Nissan Terrano Spirit S2 SUV,50000000.0,142500.0,Pertamax,N/A,Bogor,5.0,N/A,https://www.mobil123.com/dijual/nissan-terrano-spirit-s2-jawa-barat-cileungsi/14545571
2001 KIA Carens 1.8 MPV,40000000.0,122500.0,Pertamax,N/A,Cikarang,7.0,N/A,https://www.mobil123.com/dijual/kia-carens-jawa-barat-cikarang-selatan/14546203
Daihatsu Taruna Long EFI 2002 MT,49500000.0,152500.0,Pertamax,N/A,Bogor,7.0,N/A,https://www.mobil123.com/dijual/daihatsu-taruna-fl-jawa-barat-bogor-timur/14533413
2000 KIA Visto 1.0 Hatchback,41000000.0,100000.0,Pertamax,N/A,Malang,5.0,N/A,https://www.mobil123.com/dijual/kia-visto-jawa-timur-gedangan/14514380
1991 Honda Accord 2.0 Sedan,50000000.0,102500.0,Pertamax,N/A,Bogor,5.0,N/A,https://www.mobil123.com/dijual/honda-accord-jawa-barat-tamansari/14522231
1998 BMW 318i 1.8 1.8 Manual Sedan,49000000.0,200000.0,Pertamax,N/A,Jakarta Selatan,5.0,N/A,https://www.mobil123.com/dijual/bmw-318i-1-8-manual-dki-jakarta-tebet/14488798
1992 Toyota Starlet 1.0 Manual Hatchback Terawat Mobil Bekas Malang,40000000.0,1234.0,Premium,N/A,Malang,5.0,N/A,https://www.mobil123.com/dijual/toyota-starlet-1-0-manual-jawa-timur-pakis/14985077
1992 Daihatsu Charade 1.3 Sedan,30000000.0,207500.0,Pertamax,N/A,Jakarta Timur,5.0,N/A,https://www.mobil123.com/dijual/daihatsu-charade-dki-jakarta-pondok-kopi/14968191
1994 Suzuki Esteem 1.3 1.3  Sedan,30000000.0,500000.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/suzuki-esteem-1-3-jawa-barat-bandung/13829138
2001 KIA Carens 1.8 MPV Plat AG agung mobil bekas bisa tukar tambah sekoto kediri jatim,38000000.0,222500.0,Pertamax,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/kia-carens-jawa-timur-kediri/14863307
1992 Honda Civic 1.6 Sedan genio deni mobil bekas bisa tukar tambah sekoto kediri jatim,35000000.0,297500.0,Pertamax,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/honda-civic-jawa-timur-pare/14861146
1972 Toyota Corona 1.6 Sedan plat ag bandi mobil bekas bisa tukar tambah sekoto kediri,35000000.0,297500.0,Premium,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/toyota-corona-jawa-timur-kediri/14801720
1993 Toyota Kijang 1.5 MPV Minivans plat ag jumilan mobil bekas bisa tukar tambah sekoto kediri,30000000.0,297500.0,Premium,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/toyota-kijang-jawa-timur-pare/14791699
1993 Isuzu Panther 2.3 2.3 Manual SUV plat ag jumilan mobil bekas bisa tukar tambah sekoto kediri,40000000.0,297500.0,Solar,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/isuzu-panther-2-3-manual-jawa-timur-pare/14789708
1994 Suzuki Katana 1.0 GX Mt 4x2 Orisinil Mobil Bekas Malang,40000000.0,1234.0,Pertamax,N/A,Malang,5.0,N/A,https://www.mobil123.com/dijual/suzuki-katana-gx-jawa-timur-malang-kota/14229632
1994 Mazda Van Trend 1.4 Sedan plat ag suraji mobil bekas bisa tukar tambah sekoto kediri,37000000.0,297500.0,Pertamax,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/mazda-van-trend-jawa-timur-pare/14686077
1990 Suzuki Carry 1.0 MPV Minivans plat ag suraji mobil bekas bisa tukar tambah sekoto kediri,30000000.0,297500.0,Premium,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/suzuki-carry-jawa-timur-kediri/14642044
"1991 Honda Civic 1,5 Manual Sedan",39500000.0,216000.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/honda-civic-jawa-barat-bandung/14376285
2000 KIA Carnival 2.5 GS MPV plat AG mujiono mobil bekas bisa tukar tambah sekoto kediri jatim,38000000.0,252500.0,Pertamax,N/A,Kediri,8.0,N/A,https://www.mobil123.com/dijual/kia-carnival-gs-jawa-timur-kediri/14624849
1996 Suzuki Carry 1.0 MPV Minivans plat ag mobil bekas bisa tukar tambah sekoto kediri,35000000.0,297500.0,Pertamax,N/A,Kediri,9.0,N/A,https://www.mobil123.com/dijual/suzuki-carry-jawa-timur-pare/14613944
"2001 Suzuki Carry 1,0 Personal Van Van",39000000.0,5000.0,Pertamax,N/A,Kediri,9.0,N/A,https://www.mobil123.com/dijual/suzuki-carry-personal-van-jawa-timur-pare/14561634
1991 Mitsubishi Lancer 1.6 Sedan Termurah,33000000.0,192500.0,Pertamax,N/A,Jakarta Selatan,5.0,N/A,https://www.mobil123.com/dijual/mitsubishi-lancer-dki-jakarta-cilandak/14214107
1993 Isuzu Panther 2.3 2.3 Manual SUV Plat AG sugeng bisa tukar tambah Sekoto Kediri Jatim,39000000.0,297500.0,Solar,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/isuzu-panther-2-3-manual-jawa-timur-pare/14220281
2001 Daihatsu Espass 1.3 Pick Up Plat AG paing bisa tukar tambah Sekoto Kediri Jatim,40000000.0,232500.0,Pertamax,N/A,Kediri,2.0,N/A,https://www.mobil123.com/dijual/daihatsu-espass-jawa-timur-pare/14184569
1989 Toyota Corolla 1.6 Sedan Plat AG khoirul bisa tukar tambah Sekoto Kediri Jatim,35000000.0,297500.0,Pertamax,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/toyota-corolla-jawa-timur-pare/14154647
2011 Geely MK 1.5 GT Sedan thn 2012 off Plat AG kozil bisa tukar tambah sekoto kediri jatim,36000000.0,52500.0,Pertamax,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/geely-mk-gt-jawa-timur-pare/14017563
1989 Toyota Kijang 1.5 MPV Minivans Plat AG yon bisa tukar tambah sekoto kediri jatim,35000000.0,297500.0,Pertamax,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/toyota-kijang-jawa-timur-pare/14014636
1993 Suzuki Carry NaN MPV Minivans  Plat S h samsi bisa tukar tambah Sekoto Kediri Jatim,33000000.0,297500.0,Premium,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/suzuki-carry-jawa-timur-pare/13809364
1995 Opel Optima 1.8 1.8 Manual Sedan Plat AG kozin bisa tukar tambah Sekoto Kediri Jatim,30000000.0,292500.0,Pertamax,N/A,Kediri,4.0,N/A,https://www.mobil123.com/dijual/opel-optima-1-8-manual-jawa-timur-pare/13564232
1988 Honda Civic 1.5 Sedan Plat S imam wahyudi bisa tukar tambah Sekoto Kediri Jatim,30000000.0,297500.0,Pertamax,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/honda-civic-jawa-timur-pare/13417809
1997 Suzuki Carry NaN MPV Minivans Plat AG jazuli bisa tukar tambah sekoto kedirijatim,30000000.0,252500.0,Pertamax,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/suzuki-carry-jawa-timur-pare/13106855
1991 Toyota Kijang 1.5 MPV Minivans Plat AG heru bisa tukar tambah Sekoto Kediri Jatim,38000000.0,257500.0,Pertamax,N/A,Kediri,7.0,N/A,https://www.mobil123.com/dijual/toyota-kijang-jawa-timur-pare/12955774
1983 Honda Civic 1.3 1.3 Manual Hatchback exl plat AG h is bisa tukar tambah sekoto kediri jatim,33000000.0,297500.0,Premium,N/A,Kediri,4.0,N/A,https://www.mobil123.com/dijual/honda-civic-1-3-manual-jawa-timur-pare/12731115
1989 Honda Civic 1.5 Sedan Plat W prapto bisa tukar tambah sekoto kediri jatim,33000000.0,297500.0,Pertamax,N/A,Kediri,5.0,N/A,https://www.mobil123.com/dijual/honda-civic-jawa-timur-kediri/12192817
2010 Hyundai Avega GX Sedan,31000000.0,132500.0,Pertamax,N/A,Gunung Kidul,5.0,N/A,https://www.mobil123.com/dijual/hyundai-avega-g-yogyakarta-gunung-kidul/14986082
2002 Hyundai Accent Verna 1.5 GLS Sedan,38500000.0,185000.0,Pertamax,N/A,Bekasi,5.0,N/A,https://www.mobil123.com/dijual/hyundai-accent-verna-gls-jawa-barat-jati-asih/14972745
1999 Opel Blazer Montera LN SUV,30000000.0,202500.0,Pertamax,N/A,Depok,5.0,N/A,https://www.mobil123.com/dijual/opel-blazer-montera-ln-jawa-barat-depok-i/14940769
2005 Suzuki Carry Box,39000000.0,297500.0,Pertamax,N/A,Tangerang,3.0,N/A,https://www.mobil123.com/dijual/suzuki-carry-single-cab-banten-serpong/14937174
1990 Toyota Kijang 1.5 MPV Minivans,35000000.0,50000.0,Pertamax,N/A,Malang,7.0,N/A,https://www.mobil123.com/dijual/toyota-kijang-jawa-timur-malang-kota/14938996
